ProductKey,ProductLabel,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Size,SizeRange,SizeUnitMeasureID,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,StopSaleDate,Status,ImageURL,ProductURL,ETLLoadID,LoadDate,UpdateDate
915,0308173,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,3,Deluxe,1,Product0308173,10,Pink,,,,,,1,inches,2,Mid,$59.31,$179.00,11-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
916,0308174,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,3,Deluxe,1,Product0308174,3,Blue,,,,,,1,inches,2,Mid,$59.31,$179.00,11-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
917,0308175,SV 500GB USB 2.0 Portable External Hard Drive X405 White,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,3,Deluxe,2,Product0308175,8,White,,,,,,1,inches,2,Mid,$59.31,$179.00,11-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
918,0308176,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,"Internal shock sensor and ramp loading Technology, USB Powered for portability/ Small size saves desktop space",22,Southridge Video,Southridge Video,3,Deluxe,2,Product0308176,2,Black,,,,,,1,inches,2,Mid,$59.31,$179.00,11-Mar-09,,On,,,1,31-Mar-09,31-Mar-09
919,0308177,SV USB Data Cable E600 Pink,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,1,Economy,1,Product0308177,10,Pink,,,,,,1,inches,2,Mid,$0.48,$0.95,23-Aug-07,,On,,,1,31-Mar-09,31-Mar-09
920,0308178,SV USB Data Cable E600 Black,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,1,Economy,5,Product0308178,2,Black,,,,,,1,inches,2,Mid,$0.48,$0.95,23-Aug-07,,On,,,1,31-Mar-09,31-Mar-09
921,0308179,SV USB Data Cable E600 Silver,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,1,Economy,1,Product0308179,7,Silver,,,,,,1,inches,2,Mid,$0.48,$0.95,23-Aug-07,,On,,,1,31-Mar-09,31-Mar-09
922,0308180,SV USB Data Cable E600 Grey,"A single, standardized and easy way to connect the phone to a computer",22,Southridge Video,Southridge Video,1,Economy,1,Product0308180,11,Grey,,,,,,1,inches,2,Mid,$0.48,$0.95,23-Aug-07,,On,,,1,31-Mar-09,31-Mar-09
923,0308181,SV USB Sync Charge Cable E700 Blue,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,1,Economy,5,Product0308181,3,Blue,,,,,,1,inches,2,Mid,$1.01,$1.99,15-Mar-08,,On,,,1,31-Mar-09,31-Mar-09
924,0308182,SV USB Sync Charge Cable E700 Black,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,1,Economy,1,Product0308182,2,Black,,,,,,1,inches,2,Mid,$1.01,$1.99,15-Mar-08,,On,,,1,31-Mar-09,31-Mar-09
925,0308183,SV USB Sync Charge Cable E700 White,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,1,Economy,1,Product0308183,8,White,,,,,,1,inches,2,Mid,$1.01,$1.99,15-Mar-08,,On,,,1,31-Mar-09,31-Mar-09
926,0308184,SV USB Sync Charge Cable E700 Silver,"Simultaneously synchronize and recharge your device, USB 2.0 & 1.1 compatible",22,Southridge Video,Southridge Video,1,Economy,1,Product0308184,7,Silver,,,,,,1,inches,2,Mid,$1.01,$1.99,15-Mar-08,,On,,,1,31-Mar-09,31-Mar-09
927,0308185,SV 512MB Laptop memory E800 White,DDR socket   ,22,Southridge Video,Southridge Video,1,Economy,5,Product0308185,8,White,,,,,,1,inches,2,Mid,$17.33,$33.99,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
928,0308186,SV 512MB Laptop memory E800 Silver,DDR socket   ,22,Southridge Video,Southridge Video,1,Economy,5,Product0308186,7,Silver,,,,,,1,inches,2,Mid,$17.33,$33.99,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
929,0308187,SV 512MB Laptop memory E800 Black,DDR socket   ,22,Southridge Video,Southridge Video,1,Economy,1,Product0308187,2,Black,,,,,,1,inches,2,Mid,$17.33,$33.99,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
930,0308188,SV 512MB Laptop memory E800 Yellow,DDR2 socket   ,22,Southridge Video,Southridge Video,1,Economy,1,Product0308188,13,Yellow,,,,,,1,inches,2,Mid,$17.33,$33.99,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
931,0308189,SV 2GB Laptop memory E800 Silver,DDR2 socket   ,22,Southridge Video,Southridge Video,1,Economy,5,Product0308189,7,Silver,,,,,,1,inches,2,Mid,$28.04,$55.00,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
932,0308190,SV 2GB Laptop memory E800 Black,DDR2 socket   ,22,Southridge Video,Southridge Video,1,Economy,1,Product0308190,2,Black,,,,,,1,inches,2,Mid,$28.04,$55.00,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
933,0308191,SV 2GB Laptop memory E800 White,DDR2 socket   ,22,Southridge Video,Southridge Video,1,Economy,1,Product0308191,8,White,,,,,,1,inches,2,Mid,$28.04,$55.00,13-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
934,0308192,SV 4GB Laptop Memory M65 Blue,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,2,Regular,3,Product0308192,3,Blue,,,,,,1,inches,2,Mid,$36.33,$79.00,31-May-07,,On,,,1,31-Mar-09,31-Mar-09
935,0308193,SV 4GB Laptop Memory M65 Yellow,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,2,Regular,1,Product0308193,13,Yellow,,,,,,1,inches,2,Mid,$36.33,$79.00,31-May-07,,On,,,1,31-Mar-09,31-Mar-09
936,0308194,SV 4GB Laptop Memory M65 Black,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,2,Regular,3,Product0308194,2,Black,,,,,,1,inches,2,Mid,$36.33,$79.00,31-May-07,,On,,,1,31-Mar-09,31-Mar-09
937,0308195,SV 4GB Laptop Memory M65 White,Standard SDRAM SODIMM socket,22,Southridge Video,Southridge Video,2,Regular,1,Product0308195,8,White,,,,,,1,inches,2,Mid,$36.33,$79.00,31-May-07,,On,,,1,31-Mar-09,31-Mar-09
938,0308196,SV Wireless LAN PCI Network Card Adapter E900 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,1,Economy,1,Product0308196,2,Black,,,,,,1,inches,2,Mid,$50.47,$99.00,01-Dec-07,,On,,,1,31-Mar-09,31-Mar-09
939,0308197,SV Wireless LAN PCI Network Card Adapter E901 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,1,Economy,1,Product0308197,2,Black,,,,,,1,inches,2,Mid,$50.47,$99.00,01-Dec-07,,On,,,1,31-Mar-09,31-Mar-09
940,0308198,SV Wireless LAN PCI Network Card Adapter E902 Black,"Broadcom chipset PCI interface 802.11g, 54 Mbps data transfer rate",22,Southridge Video,Southridge Video,1,Economy,4,Product0308198,2,Black,,,,,,1,inches,2,Mid,$50.47,$99.00,01-Dec-07,,On,,,1,31-Mar-09,31-Mar-09
941,0308199,SV PCI Network Adapter E903 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit,22,Southridge Video,Southridge Video,1,Economy,1,Product0308199,7,Silver,,,,,,1,inches,2,Mid,$21.41,$41.99,11-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
942,0308200,SV PCI Network Adapter E904 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to Gigabit,22,Southridge Video,Southridge Video,1,Economy,1,Product0308200,7,Silver,,,,,,1,inches,2,Mid,$21.41,$41.99,11-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
943,0308201,SV PCI Network Adapter E905 Silver,Easy migration to faster networks as current 10/100 Mbps networks move to gigabit,22,Southridge Video,Southridge Video,1,Economy,4,Product0308201,7,Silver,,,,,,1,inches,2,Mid,$21.41,$41.99,11-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
944,0401001,A. Datum Compact Digital Camera M200 Black,"Digital camera, 3.7 in x 0.9 in x 2",23,A. Datum Corporation,A. Datum,1,Economy,1,Product0401001,2,Black,18.5  x 4.5  x 16.3  , , ,35,pounds,1,inches,1,High,$59.32,$129.00,,,On,,,1,31-Mar-09,31-Mar-09
945,0401002,A. Datum Rangefinder Digital Camera X200 Black,"Digital camera – compact, 3.7 in x 0.9 in x 2 in, 4.4 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401002,2,Black,15 x 15.7 x 8.7, , ,18,pounds,1,inches,1,High,$66.26,$200.00,30-Sep-08,,On,,,1,31-Mar-09,31-Mar-09
946,0401003,A. Datum Slim Digital Camera M180 Black,"Digital camera-compact, 3.7 in x 0.9 in x 2.3",23,A. Datum Corporation,A. Datum,1,Economy,3,Product0401003,2,Black,4.3 x 2.5 x 1.2, , ,5.1,ounces,1,inches,1,High,$68.06,$148.00,03-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
947,0401004,A. Datum Ultra Compact Digital Camera M190 Black,"10.2in x 3 in x 15.3in, 2.2 lbs",23,A. Datum Corporation,A. Datum,1,Economy,1,Product0401004,2,Black,4.35 x 2.5 x 1.29 , , ,5,ounces,1,inches,1,High,$75.88,$165.00,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
948,0401005,A. Datum All in One Digital Camera M200 Black,"Digital camera, Product Type Digital camera - compact, Dimensions. 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401005,2,Black,4.2 x 2.3 x 1.2  , , ,5,ounces,1,inches,1,High,$86.45,$188.00,16-Apr-04,,On,,,1,31-Mar-09,31-Mar-09
949,0401006,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,"Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401006,2,Black,3.4 x 0.9 x 2.2  , , ,4.5,ounces,1,inches,1,High,$88.79,$268.00,02-Mar-06,,On,,,1,31-Mar-09,31-Mar-09
950,0401007,A. Datum Super-zoom Digital Camera X300 Black,"Digital camera, Product type digital camera - compact, Dimensions 3.7 in x 1.1 in x 2.4 in",23,A. Datum Corporation,A. Datum,3,Deluxe,1,Product0401007,2,Black,3.4 x 1.1 x 2.2, , ,4.7,ounces,1,inches,1,High,$96.08,$290.00,13-Nov-07,,On,,,1,31-Mar-09,31-Mar-09
951,0401008,A. Datum Consumer Digital Camera E100 Black,"Digital camera, product type digital camera - compact",23,A. Datum Corporation,A. Datum,3,Deluxe,3,Product0401008,2,Black,3.5 x 0.9 x 2.2, , ,4.6,ounces,1,inches,1,High,$143.26,$281.00,31-Dec-06,,On,,,1,31-Mar-09,31-Mar-09
952,0401009,A. Datum Consumer Digital Camera M300 Black,"Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,2,Product0401009,2,Black,3.6 x 1x 2.2, , ,5,ounces,1,inches,1,High,$84.84,$184.50,16-Jun-05,,On,,,1,31-Mar-09,31-Mar-09
953,0401010,A. Datum Advanced Digital Camera M300 Black,"Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401010,2,Black,3.5 x 0.9 x 2.4, , ,5.05,ounces,1,inches,1,High,$86.68,$188.50,03-Sep-06,,On,,,1,31-Mar-09,31-Mar-09
954,0401011,A. Datum Bridge Digital Camera M300 Black,"Digital camera, product Type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401011,2,Black,3.8 x 0.9 x 2.4, , ,4.6,ounces,1,inches,1,High,$85.95,$186.90,28-Feb-07,,On,,,1,31-Mar-09,31-Mar-09
955,0401012,A. Datum SLR-like Digital Camera M400 Black,"Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401012,2,Black,3.5 x 0.9 x 2.4, , ,4.9,ounces,1,inches,1,High,$90.55,$196.90,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
956,0401013,A. Datum Point Shoot Digital Camera M500 Black,"gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401013,2,Black,3.8 x 0.9 x 2.4, , ,5,ounces,1,inches,1,High,$91.05,$198.00,16-Sep-04,,On,,,1,31-Mar-09,31-Mar-09
957,0401014,A. Datum Full Frame Digital Camera X300 Black,"Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401014,2,Black,3.7 x 1 x 2.4, , ,5.3,ounces,1,inches,1,High,$76.53,$231.00,02-Aug-06,,On,,,1,31-Mar-09,31-Mar-09
958,0401015,A. Datum Compact Digital Camera M200 Grey,Digital camera .3.7 in x 0.9 in x 2,23,A. Datum Corporation,A. Datum,1,Economy,1,Product0401015,11,Grey,3.7 x 1 x 2.5, , ,4.9,ounces,1,inches,1,High,$59.32,$129.00,13-Nov-05,,On,,,1,31-Mar-09,31-Mar-09
959,0401016,A. Datum Rangefinder Digital Camera X200 Grey,"Digital camera - compact, 3.7 in x 0.9 in x 2 in, 4.4 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401016,11,Grey,3.7 x 1 x 2.6, , ,5.2,ounces,1,inches,1,High,$66.26,$200.00,15-Nov-07,,On,,,1,31-Mar-09,31-Mar-09
960,0401017,A. Datum Slim Digital Camera M180 Grey,"Digital camera – compact, 3.7 in x 0.9 in x 2.3",23,A. Datum Corporation,A. Datum,1,Economy,4,Product0401017,11,Grey,3.9 x 1 x 2.4, , ,5.3,ounces,1,inches,1,High,$68.06,$148.00,16-Jun-05,,On,,,1,31-Mar-09,31-Mar-09
961,0401018,A. Datum Ultra Compact Digital Camera M190 Grey,"10.2 In x 3 in x 15.3 in, 2.2 lbs",23,A. Datum Corporation,A. Datum,1,Economy,1,Product0401018,11,Grey,3.7 x 1.1 x 2.4, , ,4.95,ounces,1,inches,1,High,$75.88,$165.00,11-Apr-09,,On,,,1,31-Mar-09,31-Mar-09
962,0401019,A. Datum All in One Digital Camera M200 Grey,"Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401019,11,Grey,3.9 x 1 x 2.4, , ,5,ounces,1,inches,1,High,$86.45,$188.00,03-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
963,0401020,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,"Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401020,11,Grey,3.9 x 1 x 2.5, , ,5,ounces,1,inches,1,High,$88.79,$268.00,30-Sep-08,,On,,,1,31-Mar-09,31-Mar-09
964,0401021,A. Datum Super-zoom Digital Camera X300 Grey,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",23,A. Datum Corporation,A. Datum,3,Deluxe,3,Product0401021,11,Grey,5.8  x 7.8  x 1.7 , , ,6,ounces,1,inches,1,High,$96.08,$290.00,16-Apr-05,,On,,,1,31-Mar-09,31-Mar-09
965,0401022,A. Datum Consumer Digital Camera E100 Grey,"Digital camera, product type digital camera - compact",23,A. Datum Corporation,A. Datum,3,Deluxe,1,Product0401022,11,Grey,3.8 x 2.3 x 1.1, , ,5.2,ounces,1,inches,1,High,$143.26,$281.00,05-Feb-08,,On,,,1,31-Mar-09,31-Mar-09
966,0401023,A. Datum Consumer Digital Camera M300 Grey,"Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401023,11,Grey,3.9 x 2.3 x 1.1 , , ,5.6,ounces,1,inches,1,High,$84.84,$184.50,03-Jan-09,,On,,,1,31-Mar-09,31-Mar-09
967,0401024,A. Datum Advanced Digital Camera M300 Grey,"Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in . Weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,4,Product0401024,11,Grey,3.8 x 2.3 x 1.1, , ,5.3,ounces,1,inches,1,High,$86.68,$188.50,30-Jul-05,,On,,,1,31-Mar-09,31-Mar-09
968,0401025,A. Datum Bridge Digital Camera M300 Grey,"Digital camera, product type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401025,11,Grey,4 x 2.4 x 1.1, , ,5.5,ounces,1,inches,1,High,$85.95,$186.90,16-May-06,,On,,,1,31-Mar-09,31-Mar-09
969,0401026,A. Datum SLR-like Digital Camera M400 Grey,"Digital camera, product type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz",23,A. Datum Corporation,A. Datum,2,Regular,4,Product0401026,11,Grey,4.1 x 2.4 x 1.1, , ,4.9,ounces,1,inches,1,High,$90.55,$196.90,02-Nov-08,,On,,,1,31-Mar-09,31-Mar-09
970,0401027,A. Datum Point n' Shoot Digital Camera M500 Grey,"gital camera, digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401027,11,Grey,3.75 x 1 x 2.5, , ,4.8,ounces,1,inches,1,High,$91.05,$198.00,05-May-05,,On,,,1,31-Mar-09,31-Mar-09
971,0401028,A. Datum Full Frame Digital Camera X300 Grey,"Digital camera, digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401028,11,Grey,3.6 x 1 x 2.6, , ,4.5,ounces,1,inches,1,High,$76.53,$231.00,31-Mar-07,,On,,,1,31-Mar-09,31-Mar-09
972,0401029,A. Datum Compact Digital Camera M200 Pink,Digital camera .3.7 in x 0.9 in x 2,23,A. Datum Corporation,A. Datum,1,Economy,3,Product0401029,10,Pink,3.9 x 1.1 x 2.4, , ,5.1,ounces,1,inches,1,High,$59.32,$129.00,08-Aug-06,,On,,,1,31-Mar-09,31-Mar-09
973,0401030,A. Datum Rangefinder Digital Camera X200 Pink,"Digital camera - compact .3.7 in x 0.9 in x 2 in, 4.4 oz",23,A. Datum Corporation,A. Datum,2,Regular,2,Product0401030,10,Pink,3.7 x 1 x 2.4, , ,5.6,ounces,1,inches,1,High,$66.26,$200.00,19-Sep-06,,On,,,1,31-Mar-09,31-Mar-09
974,0401031,A. Datum Slim Digital Camera M180 Pink,"Digital camera – compact, 3.7 in x 0.9 in x 2.3",23,A. Datum Corporation,A. Datum,1,Economy,3,Product0401031,10,Pink,3.9 x 0.95 x 2.5, , ,5.3,ounces,1,inches,1,High,$68.06,$148.00,28-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
975,0401032,A. Datum Ultra Compact Digital Camera M190 Pink,"10.2 In x 3 in x 15.3 in, 2.2 lbs",23,A. Datum Corporation,A. Datum,1,Economy,1,Product0401032,10,Pink,3.9 x 1.1 x 2.4, , ,5.05,ounces,1,inches,1,High,$75.88,$165.00,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
976,0401033,A. Datum All in One Digital Camera M200 Pink,"Digital camera, product type digital camera - compact, dimensions, 3.7 in x 0.9 in x 2.3 in, weight 5.5 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401033,10,Pink,4.8  x 7.8  x 1.7 , , ,3.9,ounces,1,inches,1,High,$86.45,$188.00,18-Nov-06,,On,,,1,31-Mar-09,31-Mar-09
977,0401034,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,"Digital camera, product type digital camera - compact, dimensions 3.5 in x 1 in x 2.3 in",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401034,10,Pink,3.8 x 2.3 x 1.1, , ,4.85,ounces,1,inches,1,High,$88.79,$268.00,16-Apr-05,,On,,,1,31-Mar-09,31-Mar-09
978,0401035,A. Datum Super-zoom Digital Camera X300 Pink,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",23,A. Datum Corporation,A. Datum,3,Deluxe,5,Product0401035,10,Pink,4.2 x 2.3 x 1.2  , , ,4.7,ounces,1,inches,1,High,$96.08,$290.00,05-Feb-06,,On,,,1,31-Mar-09,31-Mar-09
979,0401036,A. Datum Consumer Digital Camera E100 Pink,"Digital camera, product type digital camera - compact",23,A. Datum Corporation,A. Datum,3,Deluxe,3,Product0401036,10,Pink,3.4 x 0.9 x 2.2  , , ,4.6,ounces,1,inches,1,High,$143.26,$281.00,03-Jan-05,,On,,,1,31-Mar-09,31-Mar-09
980,0401037,A. Datum Consumer Digital Camera M300 Pink,"Product type digital camera - compact, dimensions 3.8 in x 1 in x 2.1 in, weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,4,Product0401037,10,Pink,3.4 x 1.1 x 2.2, , ,4.95,ounces,1,inches,1,High,$84.84,$184.50,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
981,0401038,A. Datum Advanced Digital Camera M300 Pink,"Digital camera, product type digital camera, dimensions 3.9 in x 1 in x 2.2 in, weight 5.3 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401038,10,Pink,3.5 x 0.9 x 2.2, , ,4.3,ounces,1,inches,1,High,$86.68,$188.50,16-Apr-04,,On,,,1,31-Mar-09,31-Mar-09
982,0401039,A. Datum Bridge Digital Camera M300 Pink,"Digital camera, product type digital camera - compact, dimensions 4.3 in x 1.1 in x 2.4 in, weight 8.1 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401039,10,Pink,3.6 x 1x 2.2, , ,4.4,ounces,1,inches,1,High,$85.95,$186.90,02-Mar-06,,On,,,1,31-Mar-09,31-Mar-09
983,0401040,A. Datum SLR-like Digital Camera M400 Pink,"Digital camera, product Type digital camera - compact, dimensions 4.7 in x 3.5 in x 3 in, weight 13 oz",23,A. Datum Corporation,A. Datum,2,Regular,4,Product0401040,10,Pink,3.5 x 0.9 x 2.4, , ,4.6,ounces,1,inches,1,High,$90.55,$196.90,13-Nov-07,,On,,,1,31-Mar-09,31-Mar-09
984,0401041,A. Datum Point Shoot Digital Camera M500 Pink,"gital Camera, Digital camera - compact, 3.7 in x 0.9 in x 2 in, weight 4.4 oz  ",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401041,10,Pink,3.8 x 0.9 x 2.4, , ,4.65,ounces,1,inches,1,High,$91.05,$198.00,31-Dec-06,,On,,,1,31-Mar-09,31-Mar-09
985,0401042,A. Datum Full Frame Digital Camera X300 Pink,"Digital Camera, Digital camera - compact, 3.9 in x 0.8 in x 2.3 in, weight 4.8 oz",23,A. Datum Corporation,A. Datum,2,Regular,3,Product0401042,10,Pink,3.5 x 0.9 x 2.4, , ,4.8,ounces,1,inches,1,High,$76.53,$231.00,16-Jun-05,,On,,,1,31-Mar-09,31-Mar-09
986,0401043,A. Datum Compact Digital Camera M200 Silver,"Digital camera, 3.7 in x 0.9 in x 2",23,A. Datum Corporation,A. Datum,1,Economy,4,Product0401043,7,Silver,3.8 x 0.9 x 2.4, , ,4.9,ounces,1,inches,1,High,$59.32,$129.00,03-Sep-06,,On,,,1,31-Mar-09,31-Mar-09
987,0401044,A. Datum Rangefinder Digital Camera X200 Silver,"Digital camera – compact, 3.7 in x 0.9 in x 2 in, 4.4 oz",23,A. Datum Corporation,A. Datum,2,Regular,1,Product0401044,7,Silver,3.7 x 1 x 2.4, , ,4.75,ounces,1,inches,1,High,$66.26,$200.00,28-Feb-07,,On,,,1,31-Mar-09,31-Mar-09
988,0401045,A. Datum Slim Digital Camera M180 Silver,"Digital camera – compact, 3.7 in x 0.9 in x 2.3",23,A. Datum Corporation,A. Datum,1,Economy,3,Product0401045,7,Silver,3.7 x 1 x 2.5, , ,4.68,ounces,1,inches,1,High,$68.06,$148.00,13-Jul-06,,On,,,1,31-Mar-09,31-Mar-09
989,0401046,A. Datum Ultra Compact Digital Camera M190 Silver,"10.2 In x 3 in x 15.3 in, 2.2 lbs",23,A. Datum Corporation,A. Datum,1,Economy,4,Product0401046,7,Silver,3.7 x 1 x 2.6, , ,4.95,ounces,1,inches,1,High,$75.88,$165.00,16-Sep-04,,On,,,1,31-Mar-09,31-Mar-09
